PERMIT #,CASE_TYPE,CASE_TYPE_DESC,SUB_TYPE,SUB_TYPE_DESC,STATUS_CODE,Date_Initiated,Date_Issued,TASK_CODE,TASK_DESC,Temp U&O Complete Date,Final U&O Complete Date
2020049090,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,8/6/2020,8/9/2020,CABUO,U&O Letter,,11/16/2020
2018017877,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,3/30/2018,8/10/2018,CABUO,U&O Letter,11/9/2020,
2018017934,CACR,Building Commercial - Rehab,CAF19A203,Restaurant (Full Service),DONE,3/30/2018,8/10/2018,CABUO,U&O Letter,,8/17/2018
2018023813,CACH,Building Commercial - Shell,CAD02B016,"General Office, Professional Services",DONE,4/27/2018,8/10/2018,CABUO,U&O Letter,8/14/2020,2/2/2021
2018028248,CACR,Building Commercial - Rehab,CAF19A203,Restaurant (Full Service),DONE,5/17/2018,8/10/2018,CABUO,U&O Letter,,11/28/2018
2018035137,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,6/18/2018,8/10/2018,CABUO,U&O Letter,,11/16/2018
2018038541,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/2/2018,8/10/2018,CABUO,U&O Letter,,1/11/2019
2018039902,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,7/10/2018,8/10/2018,CABUO,U&O Letter,1/7/2019,8/12/2019
2018041032,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/14/2018,8/10/2018,CABUO,U&O Letter,,12/11/2018
2018041304,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/16/2018,8/10/2018,CABUO,U&O Letter,,12/10/2018
2018041686,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/17/2018,8/10/2018,CABUO,U&O Letter,,12/10/2018
2018042993,CACF,Building Commercial - Foundation,CAH03H000,"Fuel Storage, Hazardous (H1-H5)",DONE,7/24/2018,8/10/2018,CABUO,U&O Letter,,2/22/2019
2018043006,CACN,Building Commercial - New,CAH03H000,"Fuel Storage, Hazardous (H1-H5)",DONE,7/24/2018,8/10/2018,CABUO,U&O Letter,,5/15/2019
2018043196,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/24/2018,8/10/2018,CABUO,U&O Letter,,3/6/2019
2018047283,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,8/9/2018,8/10/2018,CABUO,U&O Letter,,7/2/2019
2018047316,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/9/2018,8/10/2018,CABUO,U&O Letter,,7/24/2019
2018047323,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/9/2018,8/10/2018,CABUO,U&O Letter,,7/24/2019
2018047540,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,8/10/2018,8/10/2018,CABUO,U&O Letter,8/13/2019,
2018047567,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,8/10/2018,8/10/2018,CABUO,U&O Letter,,4/18/2019
2018047577,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,8/10/2018,8/10/2018,CABUO,U&O Letter,,4/18/2019
2019050611,CACN,Building Commercial - New,CAH10S001,"Warehouse, Storage S-1",DONE,8/22/2019,8/10/2020,CABUO,U&O Letter,,6/4/2021
2020036694,CARN,Building Residential - New,CAA01R301,Single Family Residence,ISSUE,6/15/2020,8/10/2020,CABUO,U&O Letter,,4/20/2021
2020043192,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,7/13/2020,8/10/2020,CABUO,U&O Letter,,3/2/2021
2020043197,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,7/13/2020,8/10/2020,CABUO,U&O Letter,,3/11/2021
2020044602,CACR,Building Commercial - Rehab,CAF20M001,"Retail, Department / Retail Stores",DONE,7/20/2020,8/10/2020,CABUO,U&O Letter,,10/30/2020
2020047205,CARR,Building Residential - Rehab,CAA02R302,Duplex,DONE,7/29/2020,8/10/2020,CABUO,U&O Letter,,1/27/2021
2020025564,CACR,Building Commercial - Rehab,CAD02B016,"General Office, Professional Services",DONE,4/22/2020,8/11/2020,CABUO,U&O Letter,,11/4/2020
2020035714,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,6/10/2020,8/11/2020,CABUO,U&O Letter,,4/1/2021
2020035716,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,6/10/2020,8/11/2020,CABUO,U&O Letter,,4/1/2021
2020039701,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,6/26/2020,8/11/2020,CABUO,U&O Letter,,3/19/2021
2020039703,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,6/26/2020,8/11/2020,CABUO,U&O Letter,,3/23/2021
2020039803,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",ISSUE,6/26/2020,8/11/2020,CABUO,U&O Letter,3/4/2021,
2020039862,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",ISSUE,6/26/2020,8/11/2020,CABUO,U&O Letter,3/4/2021,
2020039901,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",ISSUE,6/26/2020,8/11/2020,CABUO,U&O Letter,3/1/2021,
2020039904,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",ISSUE,6/26/2020,8/11/2020,CABUO,U&O Letter,3/1/2021,
2020040027,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",ISSUE,6/29/2020,8/11/2020,CABUO,U&O Letter,3/8/2021,
2020040030,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",ISSUE,6/29/2020,8/11/2020,CABUO,U&O Letter,3/4/2021,
2020040129,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",ISSUE,6/29/2020,8/11/2020,CABUO,U&O Letter,4/21/2021,
2020040132,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",ISSUE,6/29/2020,8/11/2020,CABUO,U&O Letter,4/21/2021,
2020040137,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",ISSUE,6/29/2020,8/11/2020,CABUO,U&O Letter,4/21/2021,
2020040141,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",ISSUE,6/29/2020,8/11/2020,CABUO,U&O Letter,4/21/2021,
2020040146,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",ISSUE,6/29/2020,8/11/2020,CABUO,U&O Letter,4/21/2021,
2020040157,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",ISSUE,6/29/2020,8/11/2020,CABUO,U&O Letter,4/21/2021,
2020040162,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",ISSUE,6/29/2020,8/11/2020,CABUO,U&O Letter,4/21/2021,
2020040682,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,6/30/2020,8/11/2020,CABUO,U&O Letter,,2/11/2021
2020040793,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/1/2020,8/11/2020,CABUO,U&O Letter,,5/4/2021
2020041463,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/6/2020,8/11/2020,CABUO,U&O Letter,,5/4/2021
2020043134,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/13/2020,8/11/2020,CABUO,U&O Letter,,2/17/2021
2020043138,CARN,Building Residential - New,CAA14U009,"Accessory Structure, Garage",DONE,7/13/2020,8/11/2020,CABUO,U&O Letter,2/25/2021,3/23/2021
2020043695,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/15/2020,8/11/2020,CABUO,U&O Letter,,4/23/2021
2020043699,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/15/2020,8/11/2020,CABUO,U&O Letter,,2/25/2021
2020043702,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/15/2020,8/11/2020,CABUO,U&O Letter,,3/5/2021
2020044038,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/16/2020,8/11/2020,CABUO,U&O Letter,,1/11/2021
2020044811,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,7/20/2020,8/11/2020,CABUO,U&O Letter,,3/3/2021
2020044962,CARN,Building Residential - New,CAA14U009,"Accessory Structure, Garage",DONE,7/21/2020,8/11/2020,CABUO,U&O Letter,,12/1/2020
2020046055,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/24/2020,8/11/2020,CABUO,U&O Letter,,3/11/2021
2020046349,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/27/2020,8/11/2020,CABUO,U&O Letter,,3/30/2021
2020046449,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,7/27/2020,8/11/2020,CABUO,U&O Letter,5/13/2021,5/14/2021
2020046456,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,7/27/2020,8/11/2020,CABUO,U&O Letter,5/13/2021,5/14/2021
2020046461,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,7/27/2020,8/11/2020,CABUO,U&O Letter,5/13/2021,5/14/2021
2020046464,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,7/27/2020,8/11/2020,CABUO,U&O Letter,5/13/2021,5/14/2021
2020046468,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,7/27/2020,8/11/2020,CABUO,U&O Letter,5/13/2021,5/14/2021
2020046718,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/28/2020,8/11/2020,CABUO,U&O Letter,,3/30/2021
2020046761,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,7/28/2020,8/11/2020,CABUO,U&O Letter,5/13/2021,5/14/2021
2020047263,CARA,Building Residential - Addition,CAA01R301,Single Family Residence,DONE,7/30/2020,8/11/2020,CABUO,U&O Letter,,6/29/2021
2020048044,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/3/2020,8/11/2020,CABUO,U&O Letter,,4/2/2021
2020048097,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,8/3/2020,8/11/2020,CABUO,U&O Letter,,3/17/2021
2020048603,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,ISSUE,8/5/2020,8/11/2020,CABUO,U&O Letter,,5/6/2021
2018076008,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,12/5/2018,8/12/2019,CABUO,U&O Letter,,1/4/2021
2019025392,CACR,Building Commercial - Rehab,CAF19A203,Restaurant (Full Service),DONE,5/1/2019,8/12/2019,CABUO,U&O Letter,6/1/2020,6/2/2020
2019027753,CACN,Building Commercial - New,CAA03R398,"Multifamily, Tri-Plex, Quad, Apartments",ISSUE,5/13/2019,8/12/2019,CABUO,U&O Letter,5/19/2021,
2019034056,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,6/10/2019,8/12/2019,CABUO,U&O Letter,,8/13/2020
2019034079,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,6/10/2019,8/12/2019,CABUO,U&O Letter,,8/13/2020
2019034644,CACR,Building Commercial - Rehab,CAF20M001,"Retail, Department / Retail Stores",DONE,6/12/2019,8/12/2019,CABUO,U&O Letter,,11/19/2019
2019035967,CACR,Building Commercial - Rehab,CAE02I002,"Hospital, Institutional I-2",DONE,6/18/2019,8/12/2019,CABUO,U&O Letter,,2/28/2020
2019040996,CACR,Building Commercial - Rehab,CAL14A303,"Stadium/Arena/Convention Cntr, Auditor.",DONE,7/11/2019,8/12/2019,CABUO,U&O Letter,,10/25/2019
2019040998,CACR,Building Commercial - Rehab,CAL14A401,"Stadium/Arena/Convention Cntr, Arenas",DONE,7/11/2019,8/12/2019,CABUO,U&O Letter,,10/25/2019
2019042022,CACR,Building Commercial - Rehab,CAF18B011,"Personal Care Svcs,  Fitness Studio",DONE,7/16/2019,8/12/2019,CABUO,U&O Letter,,1/9/2020
2019044528,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/26/2019,8/12/2019,CABUO,U&O Letter,10/16/2020,12/1/2020
2019044533,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/26/2019,8/12/2019,CABUO,U&O Letter,10/16/2020,11/30/2020
2019046979,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/6/2019,8/12/2019,CABUO,U&O Letter,,6/9/2020
2019047154,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/7/2019,8/12/2019,CABUO,U&O Letter,,10/1/2020
2019047199,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/7/2019,8/12/2019,CABUO,U&O Letter,,4/17/2020
2019047219,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/7/2019,8/12/2019,CABUO,U&O Letter,,4/17/2020
2019047240,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/7/2019,8/12/2019,CABUO,U&O Letter,,4/27/2020
2019047252,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/7/2019,8/12/2019,CABUO,U&O Letter,,4/17/2020
2019047285,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/7/2019,8/12/2019,CABUO,U&O Letter,,4/17/2020
2019047294,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/7/2019,8/12/2019,CABUO,U&O Letter,,4/17/2020
2019047297,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/7/2019,8/12/2019,CABUO,U&O Letter,,4/17/2020
2019047303,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/7/2019,8/12/2019,CABUO,U&O Letter,,4/17/2020
2019048150,CACT,Building Commercial - Tenant Finish Out,CAA03R398,"Multifamily, Tri-Plex, Quad, Apartments",DONE,8/12/2019,8/12/2019,CABUO,U&O Letter,1/26/2021,4/14/2021
2019048154,CACT,Building Commercial - Tenant Finish Out,CAA03R398,"Multifamily, Tri-Plex, Quad, Apartments",DONE,8/12/2019,8/12/2019,CABUO,U&O Letter,1/26/2021,4/16/2021
2019048158,CACT,Building Commercial - Tenant Finish Out,CAA03R398,"Multifamily, Tri-Plex, Quad, Apartments",DONE,8/12/2019,8/12/2019,CABUO,U&O Letter,1/26/2021,4/16/2021
2019048160,CACT,Building Commercial - Tenant Finish Out,CAA03R398,"Multifamily, Tri-Plex, Quad, Apartments",DONE,8/12/2019,8/12/2019,CABUO,U&O Letter,1/26/2021,4/16/2021
2019048162,CACT,Building Commercial - Tenant Finish Out,CAA03R398,"Multifamily, Tri-Plex, Quad, Apartments",DONE,8/12/2019,8/12/2019,CABUO,U&O Letter,1/26/2021,4/16/2021
2019069324,CACN,Building Commercial - New,CAH10S002,"Warehouse, Storage S-2",ISSUE,11/12/2019,8/12/2020,CABUO,U&O Letter,6/2/2021,
2020025884,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,4/23/2020,8/12/2020,CABUO,U&O Letter,,3/31/2021
2020035514,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,6/9/2020,8/12/2020,CABUO,U&O Letter,,5/26/2021
2020035517,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,6/9/2020,8/12/2020,CABUO,U&O Letter,,5/26/2021
2020036697,CARN,Building Residential - New,CAA14U004,"Accessory Structure, Carport",DONE,6/15/2020,8/12/2020,CABUO,U&O Letter,,4/28/2021
2020037336,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,6/17/2020,8/12/2020,CABUO,U&O Letter,,7/1/2021
2020043066,CACR,Building Commercial - Rehab,CAF18B008,"Personal Care Svcs, Dry Clean & Laundry",DONE,7/13/2020,8/12/2020,CABUO,U&O Letter,,3/2/2021
2020043069,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/13/2020,8/12/2020,CABUO,U&O Letter,,4/23/2021
2020043082,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/13/2020,8/12/2020,CABUO,U&O Letter,,4/23/2021
2020043381,CARN,Building Residential - New,CAA01R301,Single Family Residence,ISSUE,7/14/2020,8/12/2020,CABUO,U&O Letter,11/25/2020,
2020043398,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/14/2020,8/12/2020,CABUO,U&O Letter,12/17/2020,12/23/2020
2020043402,CARN,Building Residential - New,CAA01R301,Single Family Residence,ISSUE,7/14/2020,8/12/2020,CABUO,U&O Letter,11/19/2020,
2020043403,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/14/2020,8/12/2020,CABUO,U&O Letter,,11/19/2020
2020043406,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/14/2020,8/12/2020,CABUO,U&O Letter,,11/19/2020
2020043409,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/14/2020,8/12/2020,CABUO,U&O Letter,,11/25/2020
2020043411,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/14/2020,8/12/2020,CABUO,U&O Letter,,11/25/2020
2020046141,CARN,Building Residential - New,CAA01R301,Single Family Residence,ISSUE,7/27/2020,8/12/2020,CABUO,U&O Letter,1/15/2021,
2020046142,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/27/2020,8/12/2020,CABUO,U&O Letter,,3/15/2021
2020046144,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/27/2020,8/12/2020,CABUO,U&O Letter,,1/15/2021
2020046146,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/27/2020,8/12/2020,CABUO,U&O Letter,,12/17/2020
2020048017,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/3/2020,8/12/2020,CABUO,U&O Letter,,3/18/2021
2020048538,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,8/5/2020,8/12/2020,CABUO,U&O Letter,,12/3/2020
2020049885,CARR,Building Residential - Rehab,CAA01R301,Single Family Residence,DONE,8/11/2020,8/12/2020,CABUO,U&O Letter,,11/10/2020
2018018319,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,4/3/2018,8/13/2018,CABUO,U&O Letter,,5/1/2019
2018018323,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,4/3/2018,8/13/2018,CABUO,U&O Letter,,4/30/2019
2018018332,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,4/3/2018,8/13/2018,CABUO,U&O Letter,,4/30/2019
2018018334,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,4/3/2018,8/13/2018,CABUO,U&O Letter,,4/30/2019
2018018425,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,4/3/2018,8/13/2018,CABUO,U&O Letter,,4/30/2019
2018018431,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,4/3/2018,8/13/2018,CABUO,U&O Letter,,4/30/2019
2018026110,CACN,Building Commercial - New,CAA14U009,"Accessory Structure, Garage",DONE,5/8/2018,8/13/2018,CABUO,U&O Letter,,6/12/2019
2018026521,CACR,Building Commercial - Rehab,CAF30A203,Restaurant (Fast Food),DONE,5/9/2018,8/13/2018,CABUO,U&O Letter,,10/3/2019
2018039963,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/10/2018,8/13/2018,CABUO,U&O Letter,,7/7/2020
2018043160,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/24/2018,8/13/2018,CABUO,U&O Letter,,6/7/2019
2018043162,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/24/2018,8/13/2018,CABUO,U&O Letter,,6/10/2019
2018043164,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/24/2018,8/13/2018,CABUO,U&O Letter,,6/17/2019
2018043165,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/24/2018,8/13/2018,CABUO,U&O Letter,,5/3/2019
2018043270,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/24/2018,8/13/2018,CABUO,U&O Letter,,5/13/2019
2018043272,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/24/2018,8/13/2018,CABUO,U&O Letter,,5/13/2019
2018043275,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/24/2018,8/13/2018,CABUO,U&O Letter,,3/5/2019
2018043300,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/24/2018,8/13/2018,CABUO,U&O Letter,,3/1/2019
2018043303,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/24/2018,8/13/2018,CABUO,U&O Letter,,2/28/2019
2018043305,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/24/2018,8/13/2018,CABUO,U&O Letter,,3/5/2019
2018043308,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/24/2018,8/13/2018,CABUO,U&O Letter,,5/21/2019
2018043310,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/24/2018,8/13/2018,CABUO,U&O Letter,,5/7/2019
2018043311,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/24/2018,8/13/2018,CABUO,U&O Letter,,4/12/2019
2018043474,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/25/2018,8/13/2018,CABUO,U&O Letter,,8/21/2019
2018043484,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/25/2018,8/13/2018,CABUO,U&O Letter,,8/22/2019
2018043655,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/25/2018,8/13/2018,CABUO,U&O Letter,,3/1/2019
2018043656,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/25/2018,8/13/2018,CABUO,U&O Letter,,3/1/2019
2018043661,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/25/2018,8/13/2018,CABUO,U&O Letter,,3/18/2019
2018043662,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/25/2018,8/13/2018,CABUO,U&O Letter,,3/18/2019
2018045045,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/31/2018,8/13/2018,CABUO,U&O Letter,,4/19/2019
2018045048,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,7/31/2018,8/13/2018,CABUO,U&O Letter,,4/19/2019
2018046298,CARN,Building Residential - New,CAA01R301,Single Family Residence,DONE,8/6/2018,8/13/2018,CABUO,U&O Letter,,6/4/2019
2018046837,CARN,Building Residential - New,CAA03R301,"Multifamily, Townhome",DONE,8/8/2018,8/13/2018,CABUO,U&O Letter,,5/19/2020
